start_time,time_center,end_time,product_name,product_code,normalized_param_1_output_1,normalized_param_2_output_2,normalized_param_3_output_3,normalized_param_4_output_4,normalized_param_5_output_5,normalized_param_6_output_6,normalized_param_7_output_7,normalized_param_8_output_8,normalized_param_9_output_9,normalized_param_10_output_10,normalized_param_11_output_11,normalized_param_12_output_12,normalized_param_13_output_13,normalized_param_14_output_14,normalized_param_15_output_15,normalized_param_16_output_16,normalized_param_17_output_17,normalized_param_18_output_18,normalized_param_19_output_19,normalized_param_20_output_20,normalized_param_21_output_21,normalized_param_22_output_22,normalized_param_23_output_23,normalized_param_24_output_24,normalized_param_25_output_25,normalized_param_26_output_26,normalized_param_27_output_27,normalized_param_28_output_28,normalized_param_29_output_29,normalized_param_30_output_30,normalized_param_31_output_31,normalized_param_32_output_32,normalized_param_33_output_33,normalized_param_34_output_34,normalized_param_35_output_35,normalized_param_36_output_36,normalized_param_37_output_37,normalized_param_38_output_38,normalized_param_39_output_39,normalized_param_40_output_40,normalized_param_41_output_41,normalized_param_42_output_42,normalized_param_43_output_43,normalized_param_44_output_44,normalized_param_45_output_45,normalized_param_46_output_46,normalized_param_47_output_47,normalized_param_48_output_48,normalized_param_49_output_49,normalized_param_50_output_50,normalized_param_51_output_51,normalized_param_52_output_52,normalized_param_53_output_53,normalized_param_54_output_54,normalized_param_55_output_55,normalized_param_56_output_56,normalized_param_57_output_57,normalized_param_58_output_58,normalized_param_59_output_59,normalized_param_60_output_60,normalized_param_61_output_61,normalized_param_62_output_62,normalized_param_63_output_63,normalized_param_64_output_64,normalized_param_65_output_65,normalized_param_66_output_66,normalized_param_67_output_67,normalized_param_68_output_68,normalized_param_69_output_69,normalized_param_70_output_70,normalized_param_71_output_71,normalized_param_72_output_72,normalized_param_73_output_73,normalized_param_74_output_74,normalized_param_75_output_75,normalized_param_76_output_76,normalized_param_77_output_77,normalized_param_78_output_78,normalized_param_79_output_79,normalized_param_80_output_80,normalized_param_81_output_81,normalized_param_82_output_82,normalized_param_83_output_83,normalized_param_84_output_84,normalized_param_85_output_85,normalized_param_86_output_86,normalized_param_87_output_87,normalized_param_88_output_88,normalized_param_89_output_89,normalized_param_90_output_90,normalized_param_91_output_91,normalized_param_92_output_92,normalized_param_93_output_93,normalized_param_94_output_94,normalized_param_95_output_95,normalized_param_96_output_96,normalized_param_97_output_97,normalized_param_98_output_98,normalized_param_99_output_99,normalized_param_100_output_100,normalized_param_101_output_101,normalized_param_102_output_102,normalized_param_103_output_103,normalized_param_104_output_104,normalized_param_105_output_105,normalized_param_106_output_106,normalized_param_107_output_107,normalized_param_108_output_108,normalized_param_109_output_109,normalized_param_110_output_110,normalized_param_111_output_111,normalized_param_112_output_112,normalized_param_113_output_113,normalized_param_114_output_114,normalized_param_115_output_115,normalized_param_116_output_116,normalized_param_117_output_117,normalized_param_118_output_118,normalized_param_119_output_119,normalized_param_120_output_120,normalized_param_121_output_121,normalized_param_122_output_122,normalized_param_123_output_123,normalized_param_124_output_124,normalized_param_125_output_125,normalized_param_126_output_126,normalized_param_127_output_127,normalized_param_128_output_128,normalized_param_129_output_129,normalized_param_130_output_130,normalized_param_131_output_131,normalized_param_132_output_132,normalized_param_133_output_133,normalized_param_134_output_134,normalized_param_135_output_135,normalized_param_136_output_136,normalized_param_137_output_137,normalized_param_138_output_138,normalized_param_139_output_139,normalized_param_140_output_140,normalized_param_141_output_141,normalized_param_142_output_142,normalized_param_143_output_143,normalized_param_144_output_144,normalized_param_145_output_145,normalized_param_146_output_146,normalized_param_147_output_147,normalized_param_148_output_148,normalized_param_149_output_149,normalized_param_150_output_150,normalized_param_151_output_151,normalized_param_152_output_152,normalized_param_153_output_153,normalized_param_154_output_154,normalized_param_155_output_155,normalized_param_156_output_156,normalized_param_157_output_157,normalized_param_158_output_158,normalized_param_159_output_159,normalized_param_160_output_160,other_param_1_input_1,other_param_2_input_2,other_param_3_input_3,other_param_4_input_4,other_param_5_input_5,other_param_6_input_6,other_param_7_input_7,other_param_8_input_8,other_param_9_input_9,other_param_10_input_10,other_param_11_input_11,other_param_12_input_12,other_param_13_input_13,other_param_14_input_14,other_param_15_input_15,other_param_16_input_16
81,81.25,81.5,A,10,-0.102739811,-0.012599319,-0.469044461,-0.904952079,2.226256947,0.375816218,-0.57104229,-0.267386687,0.55428302,2.490808053,0.591008451,-0.321061301,0.682218893,-0.666743177,-0.556771446,1.079988422,0.180923886,0.062728651,-0.879412467,-0.903450213,1.853848025,-0.686829918,0.258436615,-0.172648481,-0.06378166,-0.879784277,-0.696865162,-0.521853287,0.307110335,1.709851762,-0.200547716,-0.235974779,1.131730637,-0.50541738,1.489176295,-0.093903789,-0.653965504,0.069680485,-0.233220559,0.63438131,-0.811062251,-0.179031711,0.072438863,-0.066084209,-0.029016682,-0.370459306,-1.005160465,0.284809559,1.002035807,-0.449205382,-0.661924025,-0.357960129,1.13706981,-0.893579096,-0.529355139,-0.347321946,0.313414046,-0.996102419,-0.722006456,-0.560336334,-1.103077286,-0.045748692,-0.021563783,-0.059192702,-0.312260297,0.37401701,-0.920560847,-0.826746884,0.582109061,0.215283894,-0.935938212,0.277595519,-0.569506905,-0.39952094,-0.3820152,1.153598037,-0.785579292,0.016283666,-0.746188689,-0.886209993,-0.577042992,-0.559380573,-0.882219043,-0.705431053,-0.219263073,-0.563962437,-0.728848706,-0.634121581,-0.153222423,0.354173167,-0.309132501,-0.854098419,-0.328918561,-0.757838396,0.162150946,-0.537235775,-0.032929211,0.826847798,-0.91218194,-0.680073265,-0.539273612,0.266655984,-0.806585423,-0.473613201,-1.03608694,-0.607681256,0.672971861,-0.87633804,0.688743909,-0.540821702,-0.345662381,-0.823494926,0.098063783,-0.618148194,-0.268037769,-0.220241982,-0.232934405,0.340490922,0.195989624,-1.01305886,-0.284911031,-0.590304164,-0.505535172,1.819291699,-0.88025196,-0.636708266,0.405823486,-0.400132254,-0.550829862,-0.702110212,0.516341081,-0.386348231,0.713165629,-0.246651732,-0.499334251,1.080388535,0.82158219,-0.555168885,-0.031127685,2.352793461,-0.354955959,-0.797648245,0.813447718,-0.85789031,-0.504394537,-0.522814985,-0.788849591,0.303220644,-0.86593426,-0.313910305,-0.477054595,0.186173481,0.319251923,-0.157664651,-0.079904132,-0.536198799,-0.669418078,0.63055336,-0.562857245,-0.261406025,0.331939959,-0.07305703,0.110748395,0.1401939,-0.155073578,-0.361810169,-0.211774053,-0.325748201,-0.466931871,-0.342340933,-0.325202842,-0.288703419,-0.232566774,0.376564011,-0.388972983,-0.160852476
81.25,81.5,81.75,A,10,-0.511663204,0.234827498,0.601297422,0.031840092,-0.883255093,-0.840942941,-0.759002833,3.657168031,-0.810198514,-0.015153726,-0.463203219,-0.571249584,-0.778172164,-0.490492767,-0.703492679,2.485434168,-0.21756735,0.683744993,-0.598362834,2.111021412,-0.195835358,-1.026326547,1.597961907,-0.641744737,-0.121982695,0.043665845,-0.700633515,0.405160636,-0.960724169,0.702004063,1.197759133,0.419138271,-0.78760873,-0.848547184,-0.934316904,-0.505140947,-0.073421912,0.846047273,-0.082019296,-0.071220354,-1.012184478,-0.841456737,-0.43906766,-1.085285826,0.526329322,-0.005313398,-0.41541986,-0.080797629,-1.011034539,1.897063208,-0.438025214,-0.663134721,0.861230648,-0.490411945,-0.74478044,-0.692643133,-0.123493974,-0.909601467,-0.774973952,0.960051879,-0.87932543,0.547304751,-0.768728465,-0.067921528,-0.180275753,-0.466923055,0.835385175,-0.353842648,-0.84363754,-0.667151979,-0.92138351,-0.333985422,-0.826669345,0.085078146,0.900130665,-0.934361681,-0.988680535,-0.248284428,-0.057595022,0.7618714,-1.079182378,0.025155647,-0.888945799,-0.423905655,-0.492137272,0.929277959,-0.190375931,0.168932235,0.075620115,-0.406424944,-0.185426501,-0.623403962,-0.969811484,0.821420675,-0.58265941,-0.543987445,-0.426819473,0.419868909,-1.016965917,0.340585272,-0.168301985,-0.248751559,2.161990475,0.097825578,0.504772952,-0.864657096,-0.951982135,-0.650555982,-0.047999552,0.671353938,-0.165654453,-0.839598082,1.395927017,-0.346398472,-0.131213492,-0.027801029,0.11573724,-0.306601333,-0.556554679,0.029526421,0.717310449,0.753020849,-0.976999712,-0.510748842,1.023715361,0.21615949,0.228114016,-0.644134468,-0.309907089,-0.573102545,-0.396484436,0.04535698,-0.505896,2.341261861,-0.989458865,0.339226275,-0.923921853,-0.182135258,-0.493846301,1.223297014,-0.924358471,0.567505948,-0.149098583,-0.44792007,0.790923669,-0.158815715,-0.652413093,-0.280811985,-0.61749069,0.418128757,-0.298441179,1.679325704,-0.103814244,0.536003641,-0.021595313,-0.815391498,0.288433695,0.982637109,-0.443543529,-0.65735707,0.070491673,0.145765998,-0.089845457,-0.083933065,-0.24671676,-0.301578232,-0.284511647,-0.256387973,-0.228198602,-0.276719934,0.050369464,-0.083263086,-0.007657249,0.045739942,-0.145435023,0.114625732
81.5,81.75,82,A,10,0.843423101,-1.022716475,-0.082538192,0.772007573,-0.072580686,-0.810068674,0.745228029,-0.860859899,-0.774343662,0.250645454,1.429387064,1.127408787,-0.710171158,-0.178106354,-0.429740978,0.044718355,0.22175653,-0.544329573,-0.150301059,0.902253279,-0.714103608,0.257571516,0.186720969,-0.332244833,-0.621864809,0.132311152,-0.245894349,2.816835723,0.617776709,-0.465125683,-0.884009396,-0.821997168,0.985653862,2.489968254,0.338533352,0.070594341,-0.170602227,-0.808664991,1.851242456,-0.969714201,-0.177980302,-0.051582491,0.150134338,-0.280802841,0.595599966,-0.749129726,-0.348236466,-0.656810074,-0.991044797,1.84449118,-0.194372149,-0.473469399,-0.392426493,-1.037933436,-0.281152427,0.16082333,-0.584138971,-1.128870964,1.322440494,-0.843828976,1.753549899,3.109680055,-0.432195887,0.396754901,0.273436845,-0.558528722,0.604269405,0.21812611,-0.817967925,2.064323546,2.918628184,1.546129664,-0.536416373,-0.945683597,-0.575249003,0.813011523,1.251489002,-0.638305906,-0.446214112,0.213913297,-0.367752424,-0.820144805,-0.487308774,-0.279994381,-0.665016857,-0.982587322,-0.404795164,0.146670275,0.252623675,-0.507051679,0.882524508,-0.160598707,-0.568134852,-0.823046404,-0.647715512,-0.004185998,-0.278716639,-1.071236093,0.035363762,1.810068038,2.689240472,2.73320025,-0.610109934,2.423442904,1.015135227,-0.977895624,0.215943248,1.283495126,-0.562734471,1.403304493,-0.901002093,-0.350952815,1.4716756,-0.900796119,-0.216637043,0.544328641,-0.403244231,0.757802018,-0.834108604,1.043640211,-0.375268647,-0.364869351,0.292399802,0.01707064,-0.65061945,-0.463168678,0.79272234,-0.385338755,-0.307976642,-0.094655817,-0.461764576,-0.433638181,0.076647238,0.544807971,-0.513365897,3.500542477,0.393565865,-0.954183843,-0.641617295,-0.466844012,0.109809791,3.236831874,-0.57531985,1.269735862,0.021167945,3.921210482,0.806771214,-0.838945578,-0.351208523,2.8049749,0.872364561,0.463124503,2.453662143,-0.492979067,4.116363566,0.912780957,-0.897817253,1.898619204,-0.866467523,-0.542061859,-0.101180343,0.171287489,0.163198279,0.208100428,-0.066536121,-0.345292899,0.661144823,0.360130268,-0.411535746,-0.08256779,0.961302169,0.021070557,-0.153970456,0.104414975,1.040502812,0.791758923
81.75,82,82.25,A,10,-0.116249367,-0.659862318,-0.197540985,-0.172203281,-0.783907558,0.010405836,-0.737707291,0.29837831,0.121522267,-0.330335889,1.112296976,3.879498746,-0.374957239,0.818791665,-0.535305327,-0.565687403,-0.140139331,-0.773271228,1.845933218,1.694028167,-0.637401168,-0.818904396,-0.454864905,0.894273145,-0.916169128,-0.156898455,0.902492041,1.755295453,0.348476615,-0.82233807,-0.660767542,-0.711968368,-0.510101861,1.09787223,0.355089835,0.20740247,0.92847319,0.475378773,0.35771081,-0.18690665,-0.708427611,-0.606055963,-0.572341142,-0.535991804,0.396032424,1.84641592,0.325528484,-0.299014042,0.440895674,-0.298604615,-0.278680737,-0.733912954,-0.80347788,0.563894049,-0.379497379,0.817515008,0.209326927,-0.743795734,0.763801504,0.166311447,-0.073440469,-0.329069032,-0.04095448,-0.708198758,1.882523895,-0.218723254,-0.353652348,-0.205186998,0.112226967,-0.799809192,1.575441433,-0.810065141,-0.866355943,-0.531450488,-0.020045846,-0.483662264,-0.505221118,-0.542732869,-0.206771695,-0.708969489,-0.467103347,0.67998805,1.043381021,-0.755529508,-0.159589125,-0.584978264,-0.802793623,-0.142350526,-1.015092909,-1.048994983,-0.338709044,-0.836893058,-0.060013765,-0.63555352,-0.131231533,-0.903293881,-0.502211464,-0.923852139,-0.955622846,-0.135308006,-0.601800912,0.137409732,-0.876042834,-0.597808674,-0.887078679,-0.812782784,-0.271007221,1.399274766,-0.670701092,0.749212774,-0.313667394,1.831886569,-0.309665104,-0.060014839,-0.283390204,3.844729156,0.796744653,0.299272778,-0.888216453,0.956830707,0.237703381,-0.575590534,0.293259694,-0.252546804,-0.76706706,-0.989130853,-0.243264173,-0.191264711,-0.104880651,-0.67618076,-0.612936468,0.473599768,3.977169355,1.910386541,1.626433964,2.478363367,0.596182605,2.52701231,0.067706233,1.260929828,0.214723388,-0.810399167,-0.035841785,1.252395032,0.523325761,0.7993747,-0.641944025,3.412832046,1.307007151,2.041014497,-0.040217145,-0.24727748,-0.781404081,-0.397488871,0.691379494,0.92757006,0.151377445,-0.484623619,-0.365742318,0.145368751,-0.256750028,0.696118825,0.009396113,0.135218289,-0.001156267,-0.041851575,-0.073428367,-0.309983342,-0.325306321,-0.542268926,-0.243132492,0.587450987,-0.326896247,1.43048475,0.80624876,-0.040105776
82,82.25,82.5,A,10,1.427083739,0.270098388,-0.70451461,0.780035178,-0.424925973,-0.213086871,1.333709068,1.123463876,-0.925957572,-0.681578693,-0.854591034,-0.581653712,-0.661688959,0.920835444,-0.462248999,0.087704692,-0.465106356,0.071787788,0.717222721,-0.926248209,-0.58570044,-0.759520879,-0.193814385,-0.651887527,0.09515975,-0.831738554,-0.793539088,-0.570922924,-0.514941281,0.569466713,-0.769912748,0.352086782,-0.031538609,1.750760422,-0.618460424,-0.473760405,0.553958418,-0.997012837,0.52254984,-0.879562918,-0.906479928,-0.245138638,0.218029543,1.02626731,-0.108953672,-0.484923596,0.748624036,0.271622787,0.069737405,-0.881963748,-0.199557053,-0.34056811,0.856198715,-0.481657637,-0.749491876,-0.645042931,-0.393148709,0.282374823,-0.799574778,-0.791981944,-0.761225684,-0.376394247,0.125283334,-0.109304943,0.419395539,-0.468276355,-0.355333072,3.369812404,0.88707775,-0.104528999,-0.559778173,-0.514486866,-0.898030559,-0.249526805,1.394034708,-0.442253935,-0.836740159,-0.837834937,0.167495762,1.444730927,-0.586802045,0.162574504,-0.333503189,-0.5798761,-0.725588099,-0.496551711,-0.113451551,0.524410943,-0.422618618,2.088720675,-0.548826425,0.772531609,1.82922301,0.25903804,0.490727658,-0.521663513,2.375461692,-0.341100732,-0.725073356,3.397880216,-0.382707716,1.58467686,0.991871942,0.6261766,-0.891546546,-0.679115372,0.675803085,-0.393035462,2.969056465,-0.831016002,-0.806833382,-0.565162995,0.169177008,0.132094613,1.502293294,-0.682319232,-1.017244449,-0.790734273,0.12366095,0.305312051,-0.878292978,0.297790659,-0.635922466,0.105099758,1.239295858,4.242088749,0.587865103,-0.766814435,-0.740641907,1.199464261,5.065649938,-0.719253444,0.523326231,2.69603365,-0.351044844,0.113416231,-0.084927395,-0.924926401,0.028720373,-0.304888955,0.7276503,0.023400025,-0.854997134,-0.984006492,1.001255098,0.035137592,0.269150688,-0.349648215,-0.042381404,-0.862277524,-0.383114773,-0.978857532,-0.062190951,-0.303594632,-0.639849326,-0.773486016,-0.540773217,-0.420473151,1.030760781,-0.819792604,0.198432653,-0.215398662,-0.423743862,-0.059089248,-0.02931785,-0.32624495,0.262650573,-0.133239004,-0.048268519,0.69881982,0.367016385,-0.162975642,0.46499326,0.604210538,-0.103671706,-0.389137142
82.25,82.5,82.75,A,10,-0.443594521,-0.47683027,0.8219334,0.948946991,6.521258193,4.610941577,0.234283037,-0.270464322,1.965070638,0.329718332,0.416612252,2.822006831,-0.258774475,-0.813507987,0.052982353,-0.912990907,0.278451542,-0.859621371,-0.312585638,-0.748497466,-0.35059431,-0.494035853,-0.588174742,-0.191879006,0.373798629,0.914716328,0.766720904,0.28392494,-0.306639589,-0.984482271,0.226360251,-0.144624425,-0.651678627,-0.696565882,0.122061716,-0.46030126,3.534714429,0.304026982,0.414251231,-0.34426654,-0.087268242,0.102296854,-0.893486522,0.914566988,0.091826201,-0.553016521,1.126560559,-1.086941839,-0.334689184,-0.326934622,-0.89171672,-0.704211084,1.121732034,1.889732837,1.413975972,-0.760788366,2.861189615,3.325331368,0.63085199,0.020104479,1.422527154,-0.558961727,-0.031664174,-0.881740755,0.276545207,-0.198621196,-0.645051244,-0.57942222,-0.57469774,2.462773644,-1.040559025,1.546823534,2.763841547,-0.508891839,-0.88274774,-0.367533117,-0.294186051,-0.793020109,0.186155946,0.434018015,0.523459841,0.27107659,-0.800902183,-0.14090819,5.030313535,0.434232887,-0.343034458,-0.455803242,1.928134513,-0.466096625,-0.459213699,0.526570593,0.262900227,0.025951554,4.559148729,-0.055613367,0.296149117,-0.221731247,0.09900784,3.581120962,0.703676501,0.21030562,-0.010682592,-0.380249041,1.351407307,-0.751030859,-0.702561945,-0.198868012,-0.540789439,-0.676360402,0.001608112,-0.472123356,2.793486718,-0.41257276,-0.488480752,-0.680208944,-0.385193876,-0.403971254,0.57371496,1.118343307,0.281786772,0.016123759,0.356608366,-0.49745411,3.286517352,0.431886856,-0.845584575,1.13278552,0.131239999,1.896555638,-0.298178001,0.060472984,-0.675995681,-0.406372061,1.19871647,0.829486002,-0.30643543,-0.594354846,1.450792188,2.954592651,3.478793027,-0.089948724,0.012828408,-0.371810968,-0.352846781,-0.922283603,2.076847761,0.141726273,1.692126839,0.369209654,1.47267352,5.380734354,1.944115918,0.353215206,-0.478306563,0.334002758,-0.016282965,1.416738679,-0.322096712,-0.696556693,1.424126306,-0.033592487,-0.057664497,0.230397788,-0.104708633,0.890620213,0.069168695,0.104390116,0.598047267,0.861429071,-0.099515286,0.164460215,0.619046558,0.421272428,0.603464188,0.93882375
82.5,82.75,83,A,10,0.552257574,-0.967059522,0.049278399,-0.227961431,-0.728525347,1.212638472,0.601016798,1.682194667,-0.467750259,-0.586553941,-0.320089496,-0.358389175,0.405910977,0.299731983,-0.815761213,0.40592786,0.641715961,2.399526605,-0.731127352,0.01621026,-0.316509045,0.64598288,-0.215126216,-0.509806783,-0.605197309,-0.684178064,1.846869832,-0.835906902,2.670485425,-0.294798444,0.686931577,6.567763078,1.141528721,0.836053325,-0.618334157,1.507976359,-0.042652619,1.139961794,-0.821147692,0.274724961,0.076911582,0.1170688,-0.373853495,0.908856205,0.618530911,2.147356411,-0.84585622,-0.342259653,1.8507034,-0.65268014,1.078554057,3.049943925,0.085555655,-0.949784428,-0.004325117,-0.646538162,0.826858261,-0.681565314,-0.631242926,3.717817503,0.48768565,-0.562041241,1.660548967,-0.502099245,-0.235433141,-0.947764147,0.888720554,0.440701741,0.044653944,-0.663615407,0.451486402,6.421654763,-0.845569676,-0.053609184,-0.052148886,0.318389087,-0.594630612,0.094085013,-0.354896844,1.003766797,-0.493760409,-0.32149467,1.340742532,-0.279473713,-0.031692022,0.106877243,5.032112725,-0.912328809,4.734845717,-0.745603115,0.705786981,0.717654827,-0.577175912,-0.349506108,-0.309627206,1.338879955,-0.791672603,0.592628576,2.230869452,-0.774452212,0.764651731,-0.477142233,2.48330178,0.868857587,1.905091596,-0.518613464,0.219565839,-0.839948591,0.256786025,-0.434643378,-0.038895618,3.239020862,1.802752549,-0.388643926,1.592938023,-0.069815645,-0.363732678,2.535394375,0.24138019,-0.123251828,0.366699127,0.869793074,-0.716436547,0.443655046,-0.547719622,-0.691093038,-0.990369337,0.430191517,-0.458523695,-0.469275931,1.378359697,-0.471380313,-0.055658617,-0.875210251,-0.133461404,-0.403337093,-0.17470311,-0.045067305,2.482610045,-0.506087012,-0.380237332,6.26149012,-0.178576358,1.221776072,-0.146949039,-0.008773061,1.402939639,-0.759178959,-0.796806758,-0.070097956,-0.236972037,-0.495189768,-0.343322926,-0.266201967,0.416865161,3.361524126,2.592681673,0.564864407,-0.701988318,0.215888378,0.111953541,0.194365641,0.170181537,1.067280535,0.35047778,0.584527345,0.061135768,0.638852686,0.843022548,0.278338575,0.422790689,0.84271463,-0.176307941,0.119606464,0.654558637,0.510814873
82.75,83,83.25,A,10,-0.585486919,-0.876903444,0.546638302,-1.027205003,1.125932106,0.662973906,-0.813985217,-0.970253179,-0.465827406,-0.506099129,-0.811885484,-0.833591053,0.054654301,-0.30592585,-0.370584872,-0.6771794,-0.46694059,-0.747900491,-0.629104303,-0.970320812,-0.815950442,-0.995317571,-0.917772234,-0.697416585,-0.803260624,-0.074864118,-0.595906846,-0.74703149,-0.265101468,-0.116743648,0.557103728,-0.135192509,-0.841803222,-0.108072156,-0.970629868,0.048394092,-0.667252267,-0.736372828,-0.390522186,-0.479041531,-0.939141515,-0.949761121,0.12838669,-0.139362902,-0.852559573,-0.478332025,0.134489846,-0.555590581,0.310454183,-0.96183825,-0.624252042,-0.232647144,-0.195217184,-0.572944228,-0.562812592,0.627674172,-0.83024962,-0.883144952,-0.520805407,-0.95285256,-0.738303512,-0.87994426,0.688209508,0.23004539,-0.496358119,-0.532276305,-0.611216453,0.016192898,-0.610964558,-0.773910643,0.188726408,-1.007846146,-0.587786517,-0.948025062,-0.399560978,-0.388292131,-0.89129401,-0.577812178,-0.57053296,-0.697819933,-0.789389029,-1.059216641,-0.836321443,-0.834478303,-0.997983901,0.684653467,-0.467482096,-0.954889004,0.280880189,-0.177970685,-0.617876639,-0.742403961,0.052073444,-0.874816761,-0.605849795,-0.702850873,-0.559689036,0.233002066,-0.748188855,-0.843556309,0.010477544,-0.541787593,-0.00354053,-0.748922048,-0.571362586,-0.905750811,-0.152616467,1.803280657,2.016614227,-0.395810669,-0.168579294,1.347833212,-0.568072165,-0.621716273,-0.164493754,0.90660215,0.133770941,-0.664836048,1.06044883,-0.397452663,-0.570612505,-0.725972898,-0.346910292,-0.262295002,-0.61737544,0.175003535,1.261753235,-0.881141018,-0.892590975,-0.313280446,-0.92587577,0.200464471,-0.948961384,0.149994046,-0.156780393,-0.750300593,-0.803148319,-1.042950319,-0.786382187,-0.61219325,-0.625805767,-0.771261147,-0.909087633,-0.661165143,-0.865783944,-0.690637586,-0.224571673,-0.543144303,-0.096201785,-0.974147937,-0.739806824,-0.402448127,-0.431377147,-0.172113982,-0.378242167,1.398499392,-0.388068157,-0.810935018,-0.024594845,-0.836053536,-0.291021598,-0.575877855,-0.602936503,-0.372338875,-0.430325525,-0.474725156,-0.370852605,-0.588024351,-0.515219744,-0.541015672,0.051058172,0.086350494,-0.317342181,-0.56761337,-0.636180692,-0.278514041
83,83.25,83.5,A,10,-0.596396779,0.706488535,0.847825292,0.038822721,1.616117884,-0.377442173,-0.012117542,-0.311165139,-0.845312159,-0.324398547,0.18817967,-0.293216763,0.205045037,-0.839305755,-0.142340614,0.278041073,2.929429806,-0.689700938,-0.356464259,1.468008474,-0.730846518,-0.379059748,0.64709775,-0.432862738,0.141054414,-0.935320738,0.129090203,-0.611620871,-0.552376436,-0.934913768,-0.349620288,0.437376126,0.196233371,-0.537625339,-0.447648708,-0.267217038,-0.631290608,-0.874336309,-0.208149101,0.411494077,1.211350668,0.489848508,-0.43452238,-1.038953992,0.136751743,1.098543123,-0.626477887,0.371617408,0.575848304,2.753341539,0.487632903,-1.023436127,-0.855425252,-0.734064884,3.113996856,-0.296869907,0.269683337,-0.512570226,0.368303525,1.405229859,-0.718066629,-0.418233096,-0.939199803,1.193753536,0.82800208,-0.890163297,-1.020960443,-0.06211632,1.254923797,-0.71001134,-0.443143542,-0.120133921,-0.312358925,0.500984891,-0.768048319,-0.832429161,-0.558304004,-0.372047483,-0.648535986,4.442676113,2.354548744,2.243766239,-0.454516195,-0.145605795,0.001423994,0.454727369,0.618314891,1.250765955,0.246270083,1.146742409,0.917114269,0.094933539,-0.278036558,-0.829686093,2.269164003,-0.686039407,-0.554446773,-0.490815224,2.584793367,-0.577931769,-0.593135858,0.855946137,-0.913379332,-0.368961661,-0.20180333,2.452226791,-0.91248951,-0.061429649,-0.633846692,1.391719299,-0.490594118,-0.178291876,0.002534201,-0.862616854,-0.871142267,-0.064225128,-0.790983334,-0.361467786,-0.521027416,2.070610791,1.254822191,0.645409235,-0.277417342,-0.674205455,0.519854455,-0.019269422,0.309367116,-0.89290155,-0.912309243,-0.862996255,-0.997922107,0.272716919,-0.040008444,0.625390364,-0.622079724,0.18987162,-0.451517381,-0.470742299,-0.964896092,-0.592064602,-0.274736301,-0.840480918,0.281413773,0.019372568,-0.034202127,-0.169748318,-0.738506794,0.494147936,2.909331816,-0.174948007,0.561093015,2.047752281,-0.7725996,-0.602240437,-0.231199646,1.36551523,0.397720297,0.61876241,0.651283831,-0.350415887,0.074242209,0.274767573,-0.365975845,-0.227078382,0.453734703,0.222248008,-0.148207152,0.088865966,0.771643769,0.244904935,0.101484619,-0.206720379,-0.090964627,-0.305125175,0.147164363,0.368567149
83.25,83.5,83.75,A,10,0.047536363,-0.042280121,-0.002801521,1.054165715,1.26836634,-0.551899594,0.990219712,0.110828147,-0.857870104,-0.885871027,0.396066948,2.081753266,-0.751068193,1.281169963,-0.53245083,-0.079511913,0.930499459,-0.353582529,-0.442679431,-0.068306724,0.579859177,0.50742568,7.181602959,3.288020868,0.392606976,1.614652576,-0.285556886,1.551197817,0.961267454,-0.756156359,-0.402419791,0.467722267,-0.679134532,0.070965613,0.099417359,-0.32635246,0.946140047,0.097109963,0.201297251,-0.84347496,-0.428045351,0.059092902,-0.539126288,-0.008711032,-0.843775365,-0.955383469,0.05450396,-0.950906859,-0.339155071,-0.372022482,-0.317247916,-0.44808108,-0.844905888,0.010823913,1.355163772,1.546929697,0.018244878,0.255879227,-0.641948895,1.509769401,0.731850384,-0.364385556,0.732369658,-0.148223273,1.803857414,-1.047570381,-0.606718143,0.140403984,0.49633651,0.954746971,-0.352666783,-0.693456288,-0.123312258,-0.926423568,-0.794080729,-0.848970018,-0.788516381,0.266343781,1.362262448,0.540418297,-0.316919329,-0.243144753,-0.094011928,-0.336458382,-0.517621352,-0.269272701,0.191391768,2.381321154,0.299080822,-1.100154149,-0.909113588,-0.873926321,-0.806252638,-0.308467436,-0.055935853,-0.940170359,0.933941074,-0.228791375,-0.408867039,-0.15349918,-0.401446548,-1.071401873,0.607200402,0.685609342,-0.96295777,-0.874148741,-0.481734823,-0.729126476,-0.504454153,-0.434245187,-0.882382336,-0.245623986,0.441608925,-0.643508398,-0.904394177,0.374603695,-0.745308461,0.889706037,-0.631768811,-0.414388422,0.948736102,-0.257084081,-0.710142144,-0.846295676,-0.798712819,1.242965509,-0.389512291,-0.514549178,-0.943412799,1.567134089,2.226234434,4.399818319,-0.915656765,0.19197614,-0.349388825,-0.773839509,-0.035397302,2.165781542,4.237676441,-0.818015973,-0.671582138,-0.01001346,-0.441609625,-0.787827865,-0.602909545,-0.203248017,-0.057496031,0.448944133,-0.168416018,-0.724460492,0.440720512,-0.419638714,-0.498291717,-0.494186849,-0.624084605,-0.644189457,-0.307956463,-0.075724551,-0.632096148,-0.62244666,0.113039391,0.246189002,1.503492026,-0.036872924,-0.432352906,0.244462711,0.269266757,-0.23584015,-0.000578885,-0.375108271,-0.416670583,-0.276145593,-0.070087329,1.03291885,-0.321861906,-0.387789465
