input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,output11,output12,output13,output14,output15,output16,output17
164160.37,14.162254,5.712312,-5.357166,-10.844138,-4.664445,15.007526,-15.054677,-37.460463,-17.103588,167688.78,49.456508,199.10885,394.24737,21.779819,232.8,7.683944,68.861739,777.39249,36.376768,1,1,,,,,,,,,,,,,,,,,
483203.17,14.618819,5.7886,5.925017,16.358716,2.346694,32.415655,5.244108,-21.971741,-16.676344,226000.65,175.48485,178.24755,434.45784,191.26541,275.41267,-3.490558,489.61506,521.53091,168.88326,1,1,,,,,,,,,,,,,,,,,
202563.92,2.438983,-2.310512,1.404302,-42.855954,-0.092276,1.40184,-5.041394,-15.40862,15.283931,281821.36,176.2179,373.54176,141.615,50.524759,512.10224,64.942445,267.96574,687.33439,563.07296,1,1,,,,,,,,,,,,,,,,,
46463.432,18.281972,1.895404,0.452408,-4.342132,5.754927,-25.864883,-13.550063,-60.094917,16.326163,337809.04,528.27289,324.14478,781.9133,130.34289,-2.356901,159.64374,220.5063,770.06872,721.41122,1,1,,,,,,,,,,,,,,,,,
131071.45,10.909201,1.717321,-1.900499,-39.689174,3.233279,13.230021,4.902219,4.982205,-16.986479,150741.69,156.27847,238.02872,190.95288,57.67689,286.49522,67.850557,554.66449,654.04318,207.96443,1,1,,,,,,,,,,,,,,,,,
133917.86,22.584174,2.917006,-2.805055,14.211259,-3.708884,-11.642277,-0.642189,65.290805,-4.142807,283312.2,171.59192,670.47552,481.68587,141.46495,284.00289,100.02702,259.41657,348.31646,458.93354,1,1,,,,,,,,,,,,,,,,,
404696.08,-3.443322,3.433406,5.531489,-45.411763,-2.420122,-20.891398,2.416986,32.119063,19.167478,213463.52,435.55654,451.9795,348.21218,167.72417,183.91354,-48.775169,181.73925,374.6675,2.232431,1,1,,,,,,,,,,,,,,,,,
358735.49,24.744388,-0.057912,-0.549697,-7.673109,5.394705,33.278682,-14.301385,-25.840695,0.038275,190768.57,190.977,105.75073,93.983008,239.41395,218.17757,142.25831,202.7537,748.1526,827.77121,1,1,,,,,,,,,,,,,,,,,
268450.82,2.846386,0.490255,-5.9162,-35.378644,2.552297,-11.157772,-9.216259,-52.176808,18.46941,330016.22,2.563378,147.55115,432.81412,273.0845,635.87442,-31.086406,25.192075,216.04564,179.85639,1,1,,,,,,,,,,,,,,,,,
299410.15,18.276868,-1.02399,-5.164964,-32.647859,2.903486,9.992828,5.891879,-6.321089,-1.371275,195698.75,66.022597,528.27386,642.69691,210.45086,1.437614,61.821014,269.24572,651.78838,762.32355,1,1,,,,,,,,,,,,,,,,,
44861.401,-0.490097,5.833503,-4.552009,20.59927,-3.800824,-33.922305,-13.497915,-46.523451,14.300732,361766.85,140.87332,9.696077,605.49372,251.14043,243.64571,-31.923413,504.41585,177.19276,591.53257,1,1,,,,,,,,,,,,,,,,,
261850.86,18.490915,-2.572563,4.232059,23.837552,-0.555347,30.683392,-7.369134,33.323028,-5.943398,237808.84,87.205336,225.93223,645.35695,15.383218,380.77101,153.91072,505.83814,769.01415,472.32022,1,1,,,,,,,,,,,,,,,,,
308952.57,16.092298,-1.109344,-1.652243,-38.361777,1.587508,28.073562,-0.718063,-47.749028,-15.912532,151978.59,148.12011,399.31228,647.59435,33.263758,501.58942,75.002823,474.21477,655.08043,553.84443,1,1,,,,,,,,,,,,,,,,,
471362.43,8.547439,-3.609653,-5.285523,-46.647885,2.496198,-38.979693,0.378575,68.0563,-9.409484,173650.5,467.02629,349.46343,302.68009,15.275763,301.41025,174.32125,143.03323,427.17108,159.38761,1,1,,,,,,,,,,,,,,,,,
245967.66,11.024602,0.66211,0.179137,-7.077714,0.698002,-37.403594,5.603641,61.470112,-17.526793,163459.14,222.40914,617.25272,706.98118,180.61172,102.15515,60.828244,62.98923,147.35604,367.59174,1,1,,,,,,,,,,,,,,,,,
353070.17,11.364708,0.487723,-5.201282,28.309644,-4.965368,22.753604,-8.457011,43.134169,-5.333488,162819.61,531.04152,521.40505,172.56805,114.83069,258.93209,-31.806334,534.52701,425.34967,760.64354,1,1,,,,,,,,,,,,,,,,,
282353.68,4.014226,-1.994785,-0.526283,-13.39903,-0.379754,-48.315485,-6.238383,0.718087,-15.326774,181556.34,-1.012129,117.70194,-41.503824,113.21023,49.265826,-4.505399,321.49033,174.88917,368.05698,1,1,,,,,,,,,,,,,,,,,
357255.73,2.9413,2.118674,2.400848,17.607462,-4.950867,-19.184586,-12.268437,-65.046926,19.732908,173992.21,229.90451,89.958704,753.05325,212.01398,309.24831,142.16849,491.14529,166.90403,227.83771,1,1,,,,,,,,,,,,,,,,,
279207.61,0.429714,5.797018,-0.664795,-4.630863,-2.12116,22.040735,-1.747823,-11.802396,6.655824,321050.36,-4.897613,648.5516,62.269615,187.15144,119.08863,8.42106,168.74699,423.59674,198.98045,1,1,,,,,,,,,,,,,,,,,
274989.08,15.946155,2.745789,2.578872,-0.008568,-0.121947,-37.673359,0.548202,-64.898492,-5.659869,327269.68,283.90692,605.80709,423.37551,59.868711,220.67369,86.96749,246.46724,544.83589,220.10618,1,1,,,,,,,,,,,,,,,,,
493807.38,0.388671,1.592332,-1.617594,-14.206805,-5.386472,-48.389918,-12.812625,-39.480035,18.515207,299764.06,540.80621,287.38101,278.35447,262.85576,55.807754,178.90854,526.26501,692.55653,-22.463635,1,1,,,,,,,,,,,,,,,,,
365233.98,16.393019,5.979997,-0.540124,-47.318047,-4.236062,25.158792,-9.607836,-27.068839,1.893184,338572.03,238.57082,7.756093,694.92839,-4.567054,631.1304,167.0541,513.57796,731.95435,579.49346,1,1,,,,,,,,,,,,,,,,,
452623.57,22.160347,-2.250668,3.831174,12.410939,0.669088,-0.668924,-9.577238,62.832641,-6.988266,331059.6,256.88935,36.541674,-12.234588,296.20481,62.894868,-33.535729,128.39029,176.27448,-70.100225,1,1,,,,,,,,,,,,,,,,,
420121.29,11.444587,-2.461436,0.894291,7.399476,-0.562306,6.933559,4.415507,8.383245,10.218511,285101.67,456.99661,108.91496,476.73222,232.84741,55.709706,85.423018,288.04119,437.7388,710.81963,1,1,,,,,,,,,,,,,,,,,
482513.81,-3.952048,-3.447498,0.085526,26.936793,-3.171947,-23.205309,-13.43416,46.730348,11.385238,289017.47,488.51623,194.23873,-0.147687,273.95625,628.78191,133.21008,72.2167,620.28606,111.54459,1,1,,,,,,,,,,,,,,,,,
466878.1,11.566944,-0.424992,-2.296839,-6.727228,5.57833,-49.844946,-8.00829,-60.178433,11.303451,270848.82,370.06798,385.43747,559.11294,144.97395,365.27767,170.39752,271.29073,330.24413,272.72661,1,1,,,,,,,,,,,,,,,,,
120098.67,15.737315,4.040228,5.150598,-17.850324,-0.888363,-31.94621,-7.188454,-61.051073,-8.064564,322202.4,209.46049,43.27503,554.84361,11.444638,232.08717,85.209214,211.50688,829.46177,451.66695,1,1,,,,,,,,,,,,,,,,,
461930.01,11.319554,6.032112,-3.483346,-16.182321,3.999279,-34.18646,1.110799,29.259438,4.589868,308850.82,363.34494,185.10393,-54.500546,273.67641,425.81565,69.621216,361.0108,-1.519632,78.053451,1,1,,,,,,,,,,,,,,,,,
189292.09,16.376638,4.482187,3.362824,-33.830068,4.797018,11.227023,-0.117823,-24.144388,-19.49852,173162.1,61.529614,14.322049,-19.422613,17.663586,470.00673,91.409897,197.71884,206.12236,261.0989,1,1,,,,,,,,,,,,,,,,,
285194.02,15.751867,1.890468,-1.560352,14.488132,5.226529,-17.926826,-6.270251,23.412439,-16.828453,247344.48,82.421855,287.34707,434.15801,304.71803,606.71864,101.1692,213.65313,640.31223,853.82606,1,1,,,,,,,,,,,,,,,,,
416471.18,-2.245799,0.171997,0.524194,-0.149609,0.203457,28.911757,-10.102639,64.625485,0.96138,170597.19,97.568487,206.20892,646.66032,56.640499,479.19891,99.497239,492.49021,317.74914,544.02335,1,1,,,,,,,,,,,,,,,,,
331011.93,16.302181,-3.950855,0.458086,-38.666125,5.101574,0.730083,-15.093076,-31.383075,-12.527859,221232.19,89.613798,134.88028,771.27828,69.200277,30.908875,170.31053,150.92466,246.96444,552.10576,1,1,,,,,,,,,,,,,,,,,
403148.78,-1.801126,4.706705,5.349941,4.341776,1.385379,-38.462835,-8.559216,14.41627,9.119926,375074.69,46.312705,567.43909,646.99881,36.461768,190.53605,-46.905224,143.19885,41.456775,859.65134,1,1,,,,,,,,,,,,,,,,,
369707.84,-3.035131,0.832368,-0.884669,28.380447,-1.962177,24.12601,-5.514473,53.742018,3.800699,253984.63,386.09832,550.62964,-75.490747,94.830172,419.16399,116.15314,513.45995,636.29778,119.32402,1,1,,,,,,,,,,,,,,,,,
284905.96,25.976361,-1.063078,4.960562,-49.952038,2.654677,-12.654269,4.09622,15.638836,1.482853,193440.44,485.42141,502.96134,702.07016,77.982021,367.30701,42.956497,553.21506,842.55137,263.04369,1,1,,,,,,,,,,,,,,,,,
150731.19,5.498325,-1.104744,0.482617,-42.756753,5.376581,-20.539133,-7.338454,34.919464,-7.039034,270378.8,180.72589,-17.266985,782.76861,212.67831,286.798,78.602792,110.85629,739.8302,377.82519,1,1,,,,,,,,,,,,,,,,,
270333.58,4.295036,-0.21132,-2.881637,-26.406573,-1.802036,-35.698076,3.229281,0.605877,3.950406,256866.48,62.276876,134.15654,539.36621,102.75404,494.8258,98.694241,350.24139,269.96276,362.91006,1,1,,,,,,,,,,,,,,,,,
405437.09,11.070264,0.939332,-5.346014,15.859453,5.983267,48.213635,-15.86233,53.071625,-6.498129,193136.44,177.91244,567.34439,486.74436,137.21485,576.65977,143.31614,245.12995,806.35737,486.43251,1,1,,,,,,,,,,,,,,,,,
321913.33,20.293451,-1.306174,2.762441,-7.903718,-0.722485,11.038969,6.75198,-5.0971,-13.793873,293666.74,295.3749,323.42596,760.36765,305.10184,315.861,40.358008,312.74781,22.392821,244.65257,1,1,,,,,,,,,,,,,,,,,
255329.73,-3.529754,-2.231705,-2.754259,4.535484,2.413411,-19.882083,-14.681721,16.736227,-3.76491,317570.38,458.38538,96.261441,0.493605,60.819808,387.54828,-1.128127,345.77583,236.44359,903.59063,1,1,,,,,,,,,,,,,,,,,
41179.022,8.495638,0.502266,5.902311,-37.323886,-4.106683,-28.190266,0.740648,-50.216108,13.53653,202126.03,257.50145,682.84375,353.23258,274.63317,470.72183,37.373472,-19.652014,492.47382,483.35552,1,1,,,,,,,,,,,,,,,,,
483413.1,11.090959,-3.703741,1.072989,-36.025726,-5.274703,-22.091887,7.638947,58.492958,-6.613672,161925.97,184.73928,265.99619,332.16245,234.21213,77.514818,27.348698,-19.051492,368.84164,560.89244,1,1,,,,,,,,,,,,,,,,,
448421.52,-1.666463,4.710132,5.915855,25.816247,-3.24284,-8.774135,-6.884411,41.254615,16.077963,333298.7,448.29153,496.52793,296.31296,44.031525,21.444895,38.640702,180.85273,249.47224,878.88186,1,1,,,,,,,,,,,,,,,,,
77584.434,1.952436,-0.831705,2.421096,4.590842,5.607807,19.157493,-4.345555,23.844102,6.688153,175992.5,387.7057,577.66987,413.07534,273.08778,27.19395,108.9984,311.69622,410.11023,415.97752,1,1,,,,,,,,,,,,,,,,,
190283.44,19.320006,5.032442,-5.62139,-45.315456,-2.637019,-25.581488,0.82902,-18.736929,-14.932721,339616.93,338.51238,417.6478,680.32912,273.47175,88.870228,178.32066,-9.624674,188.26466,923.10553,1,1,,,,,,,,,,,,,,,,,
169369.83,11.505923,4.215971,-0.427806,-42.857949,-3.883219,-17.199675,-7.741073,-51.124461,-1.968122,219803.73,466.44739,277.04245,98.508493,232.18454,70.743519,188.41836,286.45136,126.62469,331.38539,1,1,,,,,,,,,,,,,,,,,
57853.234,9.839865,-2.124194,-1.196812,-29.718961,2.501295,-27.813429,4.062532,48.919444,5.232698,284142.39,405.9574,266.78834,461.78601,123.50882,126.49841,20.60156,224.3588,703.6044,331.66042,1,1,,,,,,,,,,,,,,,,,
375548.84,5.503229,5.504689,0.23506,-32.178257,-1.461914,15.649389,-8.715933,-55.898137,17.779774,304885.37,77.601158,527.98245,-74.648611,169.0738,463.72851,89.087959,298.95685,54.109059,467.68811,1,1,,,,,,,,,,,,,,,,,
53860.832,21.054042,-2.137498,0.731997,-30.65584,-2.891258,-44.787424,-6.558307,15.776365,9.488919,313179.21,364.94235,172.74739,606.40484,283.10731,241.66447,135.45882,231.02027,706.19891,-35.797357,1,1,,,,,,,,,,,,,,,,,
38052.009,24.400779,5.192314,-5.492866,24.988977,-5.395957,19.643464,7.554586,41.923569,-4.01381,368182.78,277.34165,472.39844,344.9656,255.08686,556.53368,199.56126,386.13672,818.45644,816.89606,1,1,,,,,,,,,,,,,,,,,
185754.01,10.886815,-3.301925,4.655447,-48.616792,3.313017,-21.218924,5.474189,15.5413,9.144139,204434.33,312.58192,642.4633,797.83334,215.90939,30.499791,148.92991,193.9027,660.16976,168.47651,1,1,,,,,,,,,,,,,,,,,
34373.237,20.648581,0.500453,-4.067607,1.415047,-3.699419,26.908239,6.065293,64.029758,-5.264965,350921.84,182.43813,640.69362,521.49278,152.10732,4.649772,196.46798,-18.288961,509.22632,810.16497,1,1,,,,,,,,,,,,,,,,,
144541.04,11.352806,4.67335,-3.310521,-41.083925,2.975955,3.60888,-7.836984,34.470846,0.279756,245367.31,469.76347,478.64192,580.75439,192.19275,219.67232,82.569788,81.471372,254.41898,773.32619,1,1,,,,,,,,,,,,,,,,,
296944.85,21.870174,-0.436067,-1.278785,-3.124886,1.663492,15.311684,-1.091526,-68.319654,7.426883,311547.49,543.85785,448.32516,407.41242,185.70834,27.219084,149.91944,76.951279,48.008489,645.84844,1,1,,,,,,,,,,,,,,,,,
285827.87,7.597829,0.059814,-1.101519,-21.622542,-5.636558,-35.60658,-1.54555,-8.909711,6.463975,190759.23,217.10979,174.36053,799.40892,296.72035,321.47456,199.11439,460.73066,301.26287,426.93092,1,2,,,,,,,,,,,,,,,,,
263248.75,-3.158665,-0.008807,4.542392,22.570803,0.997721,-21.407284,-14.068202,-63.739735,4.080264,305426.66,334.87877,443.78749,-39.600572,280.3004,489.70567,24.740585,75.086656,-26.524984,346.84855,1,2,,,,,,,,,,,,,,,,,
179894.53,19.423571,-2.925052,-0.014073,-25.070284,-2.563527,-34.917239,-4.535895,38.038576,15.471091,240955.55,65.437164,374.5554,628.18194,231.96557,163.02203,164.576,329.30198,32.382832,659.73931,1,2,,,,,,,,,,,,,,,,,
355340.46,6.535667,-3.554411,2.487855,-26.430996,2.581793,-33.699931,-3.276308,-23.265766,6.300199,345896.76,76.312454,12.12747,252.39405,182.74712,56.755106,92.774198,358.64077,588.9362,831.66587,1,2,,,,,,,,,,,,,,,,,
264516.8,14.772508,3.740362,-1.538917,-41.313893,-3.468804,30.624705,6.142184,17.194142,6.470201,171887.21,9.950034,390.07992,383.93305,179.95972,613.44368,-38.31768,475.82021,33.980305,231.15495,1,2,,,,,,,,,,,,,,,,,
377347.07,17.695383,-3.147739,-1.602858,9.253743,-3.266159,15.886718,-4.343104,52.76252,-11.31646,364990.76,546.07334,407.89482,648.79886,297.1142,637.76733,107.35979,12.159189,700.40293,233.20724,1,2,,,,,,,,,,,,,,,,,
431515.23,19.291352,-3.98604,1.843552,-23.345177,4.100478,8.442705,-9.00986,-36.413639,9.857492,244216.28,165.72896,325.35827,146.0583,124.48667,81.879888,89.174765,466.09751,719.93344,212.84685,1,2,,,,,,,,,,,,,,,,,
405198.32,10.361112,-3.44183,-4.652369,8.997334,-5.651309,35.701953,6.36017,4.848183,-6.231368,267570.54,169.69845,353.66445,353.68837,56.697992,373.37528,183.56864,359.42833,382.16862,844.59704,1,2,,,,,,,,,,,,,,,,,
445207.98,14.242425,2.190142,-4.301689,-24.547889,3.738802,-13.16929,-14.997858,-30.986167,-3.756703,199386.63,401.2007,326.85368,120.48232,224.20286,472.63917,190.318,272.67794,719.41398,171.70064,1,2,,,,,,,,,,,,,,,,,
452726.41,19.868634,-0.831831,5.124004,-9.011906,-1.60258,32.158541,-5.744998,-20.204094,-19.01613,232043.46,510.95378,345.76329,538.74196,308.38911,414.98379,146.27354,490.51695,635.17508,831.14075,1,2,,,,,,,,,,,,,,,,,
74568.767,10.252658,4.437336,3.93937,-15.244292,0.395103,-31.035323,-2.404358,-53.875867,12.134867,171132.39,245.13249,212.23882,41.520992,161.22274,194.78794,148.20284,25.677634,249.97473,872.85452,1,2,,,,,,,,,,,,,,,,,
153625.26,13.95068,-2.41225,1.549109,-29.850524,-1.759564,-4.726285,-1.500084,-68.943703,-6.386991,228939.94,6.69894,405.74312,-74.593508,269.51033,33.948736,-1.504468,114.99371,738.18672,-16.332042,1,2,,,,,,,,,,,,,,,,,
326436.07,7.173854,-1.771764,-5.496972,11.386793,-0.079941,-32.714371,-10.251267,-60.498419,-15.224566,232709.75,346.74812,678.65287,-68.930201,288.40354,540.98212,-50.661042,165.21849,777.18676,149.16563,1,2,,,,,,,,,,,,,,,,,
197135.29,12.531025,2.72829,-2.190774,-30.568595,-0.297434,48.095008,-6.703725,-60.601679,-6.220608,250331.86,191.71457,445.96232,127.55309,92.993321,355.70865,28.233637,119.77976,400.93975,747.63095,1,2,,,,,,,,,,,,,,,,,
344531.36,7.362008,-3.880768,4.925564,-22.765755,0.19211,26.308104,-5.995751,48.283622,10.670912,249320.95,397.44483,184.01493,-49.956051,50.965508,616.70162,170.84657,351.73227,303.8968,222.61278,1,2,,,,,,,,,,,,,,,,,
117112.95,17.679611,0.033154,3.716382,27.503622,3.430689,-40.363908,-6.478622,61.992722,-10.864249,178133.1,263.87643,173.22021,139.78687,210.01973,37.53992,35.313303,232.66594,491.55708,23.364846,1,2,,,,,,,,,,,,,,,,,
148425.88,25.700598,-3.549092,-1.455431,-32.915561,-5.481795,40.45426,-11.234265,45.957305,-10.509865,368304.84,513.25428,28.495444,-15.952818,182.83995,296.61808,-32.097444,337.85706,695.90907,33.375901,1,2,,,,,,,,,,,,,,,,,
269562.42,-0.305956,-0.893012,-2.843251,-13.419108,-1.800684,13.400999,-1.45994,55.997761,-14.838222,332588.54,360.11995,57.064386,113.58361,222.54654,172.54824,78.155412,448.36255,72.554012,861.70526,1,2,,,,,,,,,,,,,,,,,
87790.951,5.639881,-0.563632,-2.613502,25.928462,4.182818,25.346978,-3.348968,50.031177,-19.583181,302166.2,193.19182,446.12581,125.32839,-3.70438,584.7844,122.6076,325.74707,342.03663,139.64005,1,2,,,,,,,,,,,,,,,,,
436004.08,11.702895,6.288402,-3.990153,5.453974,3.680662,8.909572,4.349233,48.85173,-11.99813,345117.84,352.99989,346.23762,547.15154,306.71938,616.78044,-4.493553,504.37496,369.54153,-68.327806,1,2,,,,,,,,,,,,,,,,,
84378.658,25.217423,3.388868,3.776771,12.402084,4.636917,28.765177,-13.781442,-56.739002,-1.960724,234380.33,301.95921,268.65126,236.81428,190.16664,478.17133,98.164018,43.446153,106.08214,559.5179,1,2,,,,,,,,,,,,,,,,,
103899.94,19.546535,6.719419,5.957487,-45.663654,-1.484637,-49.988576,-1.979426,16.722842,-16.413797,234857.99,372.1994,669.88622,88.037637,75.160066,129.42013,-44.148438,391.74358,194.82169,664.29755,1,2,,,,,,,,,,,,,,,,,
79138.922,25.074945,-1.02182,-0.182581,-25.460076,2.825464,-8.316484,-11.444238,-16.309614,12.567467,320743.73,284.54946,492.16651,806.47287,64.038082,293.58478,0.327328,500.85957,565.82852,320.83529,1,2,,,,,,,,,,,,,,,,,
120055.25,-3.366383,3.355571,1.160901,-12.598658,5.129285,42.308832,-7.994089,-38.474684,-13.670918,272438.25,311.58317,537.58897,660.66554,123.08324,186.83393,-13.368385,70.566875,524.73999,245.00068,1,2,,,,,,,,,,,,,,,,,
233357.77,18.281791,-3.347064,-1.735149,-41.363805,5.474209,19.458848,3.442018,66.018163,-15.632958,152357.6,25.704127,545.26595,793.57948,242.42195,375.68667,41.930069,229.73007,-11.749488,904.53968,1,2,,,,,,,,,,,,,,,,,
122147.47,7.689916,-2.165243,1.639483,-45.553008,0.612315,3.940907,5.064536,-23.483938,-3.872845,297001.81,112.85919,157.20062,-72.400697,298.98471,401.50025,194.16963,68.527544,395.58673,554.19633,1,2,,,,,,,,,,,,,,,,,
246631.81,-0.820007,3.142196,4.830582,-37.899155,-2.575582,13.579626,-0.247655,4.180878,3.126599,160092.65,40.595826,146.93511,690.99239,176.82598,101.08944,134.39127,245.72593,317.02901,758.33901,1,2,,,,,,,,,,,,,,,,,
99123.54,16.766537,-3.089013,-3.0723,-40.436905,-5.529463,-15.552499,7.917052,-58.455854,9.822761,342450.27,26.428007,206.71922,256.84001,45.131326,60.173729,165.96395,373.50055,534.54062,148.46517,1,2,,,,,,,,,,,,,,,,,
50258.501,24.4745,-1.56905,0.975165,-30.168331,-1.010388,-2.976707,3.293238,9.323288,4.426141,172014.38,229.71127,219.19622,372.74739,268.52946,187.26207,145.45177,96.722625,587.46568,885.90839,1,2,,,,,,,,,,,,,,,,,
469112.76,17.796914,-2.811429,-4.906445,-9.71723,4.300078,24.58637,-14.161461,68.563386,-2.557649,236912.07,104.80748,81.858807,676.02009,30.93995,214.01543,164.52643,446.50023,134.63291,183.5846,1,2,,,,,,,,,,,,,,,,,
449538.24,16.651909,-2.35682,-1.326566,22.567547,4.269498,49.475498,-7.679719,65.882582,8.371521,377438.54,486.80249,506.95751,525.95599,-1.855451,79.317336,65.58351,349.2526,-30.456047,702.67194,1,2,,,,,,,,,,,,,,,,,
407495.43,24.202264,-2.067424,-0.116958,29.421454,-4.565218,-6.950959,-6.471709,-24.040596,7.395253,373564.53,254.74665,537.33941,302.61917,305.11384,138.71633,137.17009,95.754467,2.504255,431.98417,1,2,,,,,,,,,,,,,,,,,
349511.99,-3.754514,5.196028,5.429158,-33.650059,4.886948,-42.733381,1.841399,-59.561523,0.790559,282972.09,348.45104,519.67703,165.22774,89.968708,603.88908,0.536985,318.88749,243.72636,858.18849,1,2,,,,,,,,,,,,,,,,,
205888.69,2.435927,1.435249,-2.103956,-21.664846,-5.289772,40.227594,-6.934114,12.715352,8.030299,377408.19,468.54317,446.66421,152.45848,43.625394,70.533483,198.48313,85.175817,503.50774,292.67917,1,2,,,,,,,,,,,,,,,,,
381287.88,12.129056,-1.808769,0.630581,13.772149,5.555877,-6.330649,-11.046926,63.267219,8.705406,263434.13,118.91074,27.01142,763.70502,13.953933,407.46139,193.88109,197.22246,259.97583,74.990677,1,2,,,,,,,,,,,,,,,,,
487510.67,17.287863,1.083422,-0.687122,1.290264,-4.411705,5.645837,-1.126385,-21.509246,-12.604939,178425.28,109.17014,630.77385,549.21047,204.30395,344.30704,112.27549,221.80164,774.57398,-61.483104,1,2,,,,,,,,,,,,,,,,,
355072.63,17.034407,6.309647,5.875729,-39.792856,2.957133,13.217006,4.018662,-34.707107,-0.332249,338269.73,478.08703,154.30066,341.83776,150.15505,343.09886,154.74699,147.42385,750.92476,287.1208,1,2,,,,,,,,,,,,,,,,,
277311.69,15.503618,-0.240126,-2.819768,-38.985085,-3.226782,-35.896311,-8.738543,5.397171,11.178803,275339.72,174.31008,14.968041,611.82562,25.445324,28.41607,47.627837,349.94589,626.4162,-40.189476,1,2,,,,,,,,,,,,,,,,,
42805.253,17.529554,6.361121,-1.175502,20.109907,4.351084,-44.87481,-5.856791,69.49566,-18.269062,368950.27,172.33392,49.263142,804.25972,77.720159,533.6063,95.82293,419.71124,-12.501393,540.37194,1,2,,,,,,,,,,,,,,,,,
360725.21,8.291174,4.288363,-5.372855,4.708497,1.418114,-24.108254,-6.700379,-15.577099,-7.345803,290265.11,404.73908,72.287068,646.7726,219.71517,36.50774,-38.078037,248.75715,759.2389,466.54064,1,2,,,,,,,,,,,,,,,,,
241786.55,9.032791,3.273353,-2.71246,1.814999,2.756956,-32.918383,-13.047324,22.440569,-7.578102,160005.82,66.710075,390.91138,596.62261,85.650263,607.96201,152.31315,225.52915,779.30107,7.211947,1,2,,,,,,,,,,,,,,,,,
257539.97,25.59282,-3.972436,3.49912,-20.24203,0.179344,-25.889649,-12.871668,-51.97269,-11.930681,356527.8,302.28536,114.1462,103.15568,307.79635,471.8667,70.589139,61.998953,-23.198526,831.00519,1,2,,,,,,,,,,,,,,,,,
479181.62,8.20019,-3.259693,-5.233032,24.525345,-3.656866,38.948341,-15.9428,37.548382,-9.89265,294693.78,109.13747,483.30505,151.4364,57.754024,575.14761,22.576517,440.46817,304.52461,432.69268,1,2,,,,,,,,,,,,,,,,,
120161.43,14.021083,-2.83418,-5.893929,-17.70991,3.107309,14.919646,-6.877525,32.851915,-3.206235,226847.32,102.86216,134.66516,120.18946,151.7774,600.93494,-42.740666,471.24428,123.73503,805.26141,1,2,,,,,,,,,,,,,,,,,
112558.14,3.957034,4.417158,2.041059,-9.066357,-3.893595,-14.81795,-2.264416,-66.604968,-3.051152,328415.07,113.57999,331.56297,388.67852,15.033659,46.884341,185.16267,36.509873,550.16167,516.18608,1,2,,,,,,,,,,,,,,,,,
284552.9,19.803255,-1.086347,-3.559346,-11.265545,-1.932625,36.891126,6.221324,-17.008391,2.677152,203801.59,355.3298,175.25043,411.59263,-4.422859,555.71625,108.40179,99.422095,251.88694,887.9275,1,2,,,,,,,,,,,,,,,,,
58819.378,-0.719182,6.288177,0.097676,-26.050142,0.826858,-46.815271,1.583713,-17.423003,-6.145639,285792.77,228.97201,126.18067,382.54295,288.09174,230.02497,37.288495,386.54734,687.07932,478.57887,1,2,,,,,,,,,,,,,,,,,
186065.6,16.177603,5.476068,-3.054083,-27.745149,3.058605,-11.694969,-15.539099,67.647231,10.797579,163722.73,-7.632818,482.1306,58.844046,134.48341,91.316452,122.18372,434.38027,680.81751,436.57632,1,2,,,,,,,,,,,,,,,,,
374789.51,2.81093,3.895997,-0.961082,26.912664,-0.542973,-27.132008,-9.463134,-55.589937,16.051622,169110.88,165.08602,277.89998,471.86459,262.88915,504.2389,99.322586,39.543169,636.68463,381.98629,1,2,,,,,,,,,,,,,,,,,
351152.3,-2.487273,2.56716,-5.653519,-2.730319,2.76009,39.971104,-5.371321,35.241943,-12.273687,176000.77,261.56666,165.89481,-79.357252,302.96482,460.29639,65.409064,460.82711,550.1486,184.17772,1,2,,,,,,,,,,,,,,,,,
57495.599,4.912588,3.084982,2.994969,-28.331028,4.589092,-17.068354,2.321518,-52.902565,0.164673,259018.65,129.97211,313.96429,194.13963,133.88845,117.42095,162.26219,551.30421,454.72521,647.64491,1,2,,,,,,,,,,,,,,,,,
436791.89,13.982881,-1.557298,-5.433221,-26.521824,2.38709,-38.521251,-14.849452,-42.361177,14.038029,198775.05,515.13209,571.70873,411.39749,274.75603,298.40131,59.795057,513.22519,288.87699,239.86578,1,2,,,,,,,,,,,,,,,,,
255075.48,8.088021,-3.749096,-2.668834,-19.891904,2.045173,-38.790043,4.468439,-18.31381,15.271471,369588.56,485.74132,661.4791,364.43216,21.162403,164.86798,131.50507,218.21176,279.83924,153.89901,1,2,,,,,,,,,,,,,,,,,
355357.07,9.804281,3.663297,4.222337,12.814229,5.812545,22.975794,-11.859439,-66.921387,-11.290282,357841.88,204.49298,656.5653,378.47019,205.71668,604.95502,22.176216,385.0649,835.56963,-41.601237,1,2,,,,,,,,,,,,,,,,,
293170.08,5.573118,-0.782946,0.059542,26.023567,2.075642,25.884028,2.315743,1.127814,-13.471059,348481.19,41.395777,460.46745,549.93993,58.914234,621.35884,55.121482,509.79898,586.71295,560.26298,1,2,,,,,,,,,,,,,,,,,
136673.9,9.973516,4.469664,1.899966,9.438797,0.980236,8.112532,3.620605,-29.724517,-2.666567,374151.91,133.88657,3.94023,348.68973,70.588559,84.731472,132.68817,157.87906,248.91619,673.87194,1,2,,,,,,,,,,,,,,,,,
