Time (s),Group_1 (g),Group_2 (g),Group_3 (g)
1.229122912291229,0.023882,0.456943,1.123335
1.2301230123012301,0.246622,-0.531693,-0.157976
1.2311231123112312,-1.042726,0.484359,-0.858588
1.2321232123212322,1.104973,-0.984081,-0.169824
1.233123312331233,-0.694023,1.430369,0.99419
1.2341234123412341,0.873846,-0.82044,-0.227008
1.2351235123512352,-0.634472,1.354679,-0.888375
1.236123612361236,0.155302,0.462202,-0.065072
1.237123712371237,0.323805,-0.038364,1.646536
1.2381238123812381,-0.885096,0.285785,-0.148033
1.2391239123912392,0.10083,-0.907353,-1.357561
1.24012401240124,-0.857027,1.262875,-0.114755
1.241124112411241,0.58085,-0.851084,1.470841
1.2421242124212422,-1.254227,0.963324,-0.092001
1.2431243124312432,1.217069,-0.421246,-1.153804
1.244124412441244,0.049731,0.110967,-0.578086
1.2451245124512451,-0.562121,-0.35828,0.63435
1.2461246124612462,0.848182,-0.726364,0.422619
1.2471247124712472,-1.186154,1.007721,-1.1824
1.248124812481248,0.636307,-1.012203,0.063117
1.2491249124912491,-1.11004,1.27397,0.852234
1.2501250125012502,0.606351,-1.011667,0.029104
1.251125112511251,-0.011689,0.011032,-0.723334
1.252125212521252,-0.201691,-0.153985,-0.230941
1.2531253125312531,1.220194,-0.358461,0.604058
1.2541254125412542,-1.044936,0.068683,0.034653
1.255125512551255,1.261944,-0.762081,-1.333558
1.256125612561256,-0.487469,0.891214,-0.758021
1.2571257125712572,0.85968,-0.237779,0.719455
1.2581258125812582,-0.05344,0.966738,1.059082
1.259125912591259,-0.170035,-0.497906,-1.378759
1.2601260126012601,0.525932,0.246428,-0.843732
1.2611261126112612,-0.949827,-0.142884,1.409032
1.2621262126212622,0.838313,-0.476064,0.522505
1.263126312631263,-0.669205,0.662046,-0.921695
1.2641264126412641,0.306462,-1.637015,-1.18676
1.2651265126512652,0.110179,1.194197,1.505185
1.266126612661266,-0.095569,-0.239301,0.926908
1.267126712671267,1.205044,0.783444,-0.285094
1.2681268126812681,-0.923125,-0.222018,-0.93555
1.2691269126912692,1.060071,-0.131453,0.897902
1.27012701270127,-0.376852,0.37862,1.236832
1.271127112711271,0.382556,-0.638581,-0.560476
1.2721272127212722,0.055903,0.537985,-0.918485
1.2731273127312732,-0.206511,-0.937886,1.022741
1.274127412741274,0.047381,0.489718,0.586707
1.2751275127512751,-0.540178,-0.342141,-0.465328
1.2761276127612762,0.577284,0.252507,-0.571968
1.2771277127712772,-0.837735,0.23594,0.947021
1.278127812781278,0.79093,-0.862578,0.872439
1.2791279127912791,0.17948,0.62605,0.372691
1.2801280128012802,0.591859,-0.872361,-0.959598
1.281128112811281,0.324128,1.14101,0.52368
1.282128212821282,-1.512598,-0.463579,0.805049
1.2831283128312831,1.115176,0.742894,-0.090036
1.2841284128412842,-0.63522,-0.231015,-0.439531
1.285128512851285,0.359281,-0.345823,0.141609
1.286128612861286,-0.28497,0.184992,0.907709
1.2871287128712872,0.189496,-0.373815,-0.020298
1.2881288128812882,0.831567,1.830997,-0.480429
1.289128912891289,-1.12289,-0.802378,-0.048207
1.2901290129012901,0.861292,0.836889,1.184829
1.2911291129112912,-1.206572,-0.78976,0.015743
1.2921292129212922,1.35119,0.669593,-1.148735
1.293129312931293,1.1e-05,0.361842,-0.329615
1.2941294129412941,-0.036369,-0.785329,1.303065
1.2951295129512952,-0.562146,0.693422,0.10788
1.296129612961296,-1.065355,-0.328604,-0.742779
1.297129712971297,1.142,0.872381,-0.200493
1.2981298129812981,-0.602746,-0.860516,0.991705
1.2991299129912992,0.973006,0.40261,0.097896
1.3001300130013,-0.49082,0.070257,-0.995113
1.301130113011301,-0.012175,-0.259326,-0.162428
1.3021302130213022,0.303783,0.430491,1.084203
1.3031303130313032,-1.00794,-1.066874,0.269934
1.304130413041304,0.887141,0.826818,-0.836601
1.3051305130513051,-0.81583,-0.47224,0.133471
1.3061306130613062,0.685214,0.753924,1.01147
1.3071307130713072,-0.244421,-1.019248,1.02154
1.308130813081308,-0.051163,0.70902,-1.357903
1.3091309130913091,0.019952,0.366611,-0.943305
1.3101310131013102,-0.622493,-1.119085,0.686243
1.311131113111311,1.232485,0.724713,0.662067
1.312131213121312,-1.035874,-0.599885,-0.970957
1.3131313131313131,1.110717,0.633368,-0.533053
1.3141314131413142,-0.455933,-1.406565,0.652594
1.315131513151315,0.459174,0.560742,0.647912
1.316131613161316,0.394626,0.417572,-1.189659
1.3171317131713172,-0.951139,-0.379813,-0.536137
1.3181318131813182,0.263998,0.238967,1.06361
1.319131913191319,-0.952713,-0.734865,0.576761
1.3201320132013201,0.966082,1.314319,-0.310183
1.3211321132113212,-0.887227,-1.257559,-0.240976
1.3221322132213222,0.495525,1.201598,1.312411
1.323132313231323,0.245541,-0.970331,0.836305
1.3241324132413241,-0.483541,-0.104791,-1.13789
1.3251325132513252,0.495203,0.713814,-1.165498
1.326132613261326,-1.121224,-0.418947,0.457748
1.327132713271327,0.878606,0.672648,0.710701
1.3281328132813282,-1.201024,-1.032749,0.185748
1.3291329132913292,0.544149,0.933154,-1.219172
1.33013301330133,-0.445028,-0.401049,0.110729
1.331133113311331,-0.408515,1.476973,0.627481
1.3321332133213322,1.19082,-0.214164,-0.801728
1.3331333133313332,-0.399021,-0.335388,-1.097992
1.334133413341334,0.944404,0.328466,-0.005366
1.3351335133513351,-0.802995,-1.766156,0.725673
1.3361336133613362,0.72434,0.951021,-0.055485
1.3371337133713372,-0.192828,-0.804871,-1.158767
1.338133813381338,-0.319319,0.791834,0.411022
1.3391339133913391,0.208626,-0.151385,1.374864
1.3401340134013402,-1.169921,-0.083031,0.2968
1.341134113411341,1.328948,0.464841,-1.04425
1.342134213421342,-0.788765,-0.291383,0.133955
1.3431343134313432,0.422365,0.955305,0.776906
1.3441344134413442,0.160884,-0.233304,0.495585
1.345134513451345,-0.012712,1.218084,-0.871412
1.346134613461346,0.31076,-0.927009,-0.06441
1.3471347134713472,-0.759961,0.844621,1.328941
1.3481348134813482,1.099653,0.157283,0.72583
1.349134913491349,-1.24473,-0.239118,-1.33392
1.3501350135013501,0.799051,0.135225,-0.552797
1.3511351135113512,-0.004165,-0.96743,1.036573
1.3521352135213522,0.334185,0.623184,0.320438
1.353135313531353,0.432014,-1.102454,-0.633431
1.3541354135413541,-1.051391,0.790736,0.157575
1.3551355135513552,1.35297,-0.734452,1.039777
1.356135613561356,-0.761595,0.505689,0.651496
1.357135713571357,1.153958,-0.154281,-0.528413
1.3581358135813582,-0.584373,-0.522584,0.031223
1.3591359135913592,-0.265256,0.048483,0.803297
1.36013601360136,0.753037,-0.960011,0.862779
1.361136113611361,-1.153168,1.341408,-1.263874
1.3621362136213622,1.199912,-0.938743,-1.505039
1.3631363136313632,-1.115784,0.545606,1.167706
1.364136413641364,1.064727,0.035779,0.881756
1.3651365136513651,-0.123048,-0.283768,-1.142586
1.3661366136613662,-0.848851,-0.130048,-0.882512
1.3671367136713672,-0.360531,-0.866186,0.715842
1.368136813681368,-0.795126,1.477868,0.437865
1.3691369136913691,0.758529,-1.036689,-0.604251
1.3701370137013702,-1.354054,0.435977,-1.040041
1.371137113711371,0.72238,-0.654458,0.810471
1.372137213721372,-0.720057,0.143975,0.193455
1.3731373137313732,-0.221084,-0.166508,-0.663305
1.3741374137413742,0.174048,-0.549946,-0.621747
1.375137513751375,-1.027181,1.15764,0.000177
1.376137613761376,0.969282,-0.633488,0.998263
1.3771377137713772,-1.142022,0.659173,-1.028916
1.3781378137813782,1.315405,-0.871873,-1.365657
1.379137913791379,-0.70295,0.401277,0.728087
1.3801380138013801,-0.278985,0.361189,0.63528
1.3811381138113812,0.569296,-0.366757,-0.412007
1.3821382138213822,-0.706779,0.858081,-0.633102
1.383138313831383,1.158147,-0.900201,0.548811
1.3841384138413841,-0.842032,0.789355,1.021841
1.3851385138513852,0.500554,-1.158131,-0.139335
1.386138613861386,-0.405796,1.316716,-1.084196
1.387138713871387,0.612192,-0.048059,0.216147
1.3881388138813882,-0.167303,-0.135302,0.833441
1.3891389138913892,-0.87985,0.159958,0.15343
1.39013901390139,0.614476,-0.765803,-0.808056
1.3911391139113911,-0.902493,0.809385,0.019729
1.3921392139213922,0.939827,-1.429435,0.414809
1.3931393139313932,-0.75722,1.150048,-0.122398
1.394139413941394,0.795866,-1.122674,-1.125475
1.3951395139513951,0.249149,0.554679,-0.323014
1.3961396139613962,-0.706195,0.478067,0.664245
1.3971397139713972,0.844842,-0.130662,0.009302
1.398139813981398,-0.737647,0.560632,-0.727607
1.3991399139913991,0.472128,-0.343137,-0.424726
1.4001400140014002,-0.586798,0.77901,0.82759
1.401140114011401,0.705632,-1.154684,0.197785
1.402140214021402,0.187705,0.935623,-0.916908
1.4031403140314032,-0.831885,-0.14564,-0.653633
1.4041404140414042,0.641289,0.178547,1.024363
1.405140514051405,-0.739571,-0.371626,0.610433
1.4061406140614061,1.019441,-0.835327,-0.712415
1.4071407140714072,-0.879776,1.053056,-0.211467
1.4081408140814082,0.614459,-0.967761,1.081552
1.409140914091409,0.164257,0.834787,0.037518
1.4101410141014101,-0.463997,-0.93269,-1.08026
1.4111411141114112,0.350301,0.620587,-0.350788
1.4121412141214122,-1.16263,-0.360272,0.84009
1.413141314131413,1.512892,0.144444,0.414078
1.4141414141414141,-0.509505,1.146627,-0.927259
1.4151415141514152,0.28832,-0.983336,-0.755774
1.416141614161416,0.070861,0.640025,0.954191
1.417141714171417,-0.267463,-1.246627,1.049272
1.4181418141814182,0.70942,0.791931,-0.33608
1.4191419141914192,-1.14971,-0.360404,-1.236057
1.42014201420142,0.461751,-0.135338,1.087881
1.4211421142114211,-0.794997,0.763515,0.627968
1.4221422142214222,1.357094,-0.696483,-0.427624
1.4231423142314232,-0.567651,0.450009,-0.610446
1.424142414241424,-0.341849,-1.040964,1.167069
1.4251425142514251,0.412194,0.275524,0.847233
1.4261426142614262,-0.876536,-0.861752,-0.916015
1.4271427142714272,1.299119,0.639409,-0.741675
1.428142814281428,-0.574096,-0.178621,0.468839
1.4291429142914291,0.13702,-0.727791,0.451576
1.4301430143014302,-0.178386,-0.051969,-0.438074
1.431143114311431,-0.217014,-1.611683,-0.999025
1.432143214321432,0.427944,1.172655,0.144698
1.4331433143314332,-1.033765,-0.914723,1.141095
1.4341434143414342,0.713003,1.155869,-0.583669
1.435143514351435,-0.613553,-0.382303,-0.861476
1.4361436143614361,0.757935,0.535309,0.382321
1.4371437143714372,0.25424,0.211804,1.514884
1.4381438143814382,0.236261,-1.213507,-0.207229
1.439143914391439,0.420982,1.145516,-0.596178
1.4401440144014401,-0.802877,-1.045949,0.302675
1.4411441144114412,0.599503,1.664642,1.045811
1.4421442144214422,-0.825328,-0.528465,0.040151
1.443144314431443,1.101063,0.531743,-0.864311
1.4441444144414441,-0.760024,-0.176366,0.862939
1.4451445144514452,-0.020138,-0.563048,0.851127
1.446144614461446,0.163135,0.734216,-0.669994
1.447144714471447,-0.615362,-0.978624,-1.289915
1.4481448144814482,1.04348,0.683639,-0.125058
1.4491449144914492,-0.740884,-1.116293,0.908647
1.45014501450145,0.863036,1.05549,0.365633
1.4511451145114511,-0.576945,-0.203744,-1.37567
1.4521452145214522,0.246664,-0.119756,0.007112
1.4531453145314532,-0.281477,0.392419,0.716017
1.454145414541454,-0.351266,-1.085584,0.129834
1.4551455145514551,1.061099,0.51942,-1.007806
1.4561456145614562,-1.275246,-0.746929,-0.340357
1.4571457145714573,1.471648,1.208125,0.683257
1.458145814581458,-0.252371,-0.585426,0.376927
1.4591459145914591,-0.001346,1.440621,-0.84783
1.4601460146014602,-0.161431,0.047014,-0.221505
1.461146114611461,-1.181111,-0.36373,0.867851
1.462146214621462,1.100878,0.777932,-0.625557
1.4631463146314632,-0.627942,-1.021277,-0.545294
1.4641464146414642,1.049779,1.119924,-0.626145
1.465146514651465,-0.4142,-0.938237,0.817192
1.4661466146614661,0.52452,0.740459,0.542014
1.4671467146714672,0.18929,-0.094219,-0.754516
1.4681468146814682,-0.983095,0.303626,-1.317814
1.469146914691469,0.477677,0.729034,0.846053
1.4701470147014701,-0.273863,-1.042046,0.53638
1.4711471147114712,0.950915,0.395381,-0.517004
1.4721472147214723,-0.888781,-1.008729,-0.325462
1.473147314731473,-0.014949,1.372425,0.961259
1.4741474147414741,0.287169,-0.80922,0.269791
1.4751475147514752,-0.775843,0.792219,-0.723227
1.476147614761476,1.410422,0.158619,-1.130776
1.477147714771477,-0.648768,-0.66162,0.702263
1.4781478147814782,0.741934,0.798745,0.783723
1.4791479147914792,-1.249308,-1.183468,-0.722869
1.48014801480148,0.445844,1.334534,-0.463351
1.4811481148114811,0.39446,-0.822265,0.508871
1.4821482148214822,0.174843,1.026388,1.257377
1.4831483148314832,0.707167,-0.262001,-0.23018
1.484148414841484,-0.812037,-0.184672,-1.265909
1.4851485148514851,1.180957,0.169149,0.452495
1.4861486148614862,-0.758894,-0.762098,0.897768
1.4871487148714873,1.107657,1.305447,0.198829
1.488148814881488,0.402314,-1.035895,-1.505178
1.4891489148914892,-0.13513,0.803799,0.130504
1.4901490149014902,0.866606,-0.406591,0.936994
1.491149114911491,-1.041852,0.438969,0.050024
1.492149214921492,0.559325,0.191184,-0.792203
1.4931493149314932,-0.744863,-0.856492,1.035798
1.4941494149414942,0.711173,0.94567,0.824751
1.495149514951495,0.009404,-0.428624,0.237865
1.4961496149614961,-0.998651,1.308105,-1.093319
1.4971497149714972,0.425889,-1.026591,-0.085283
1.4981498149814982,-1.30542,0.567354,0.267424
1.499149914991499,0.979906,-0.137957,-0.136913
1.5001500150015001,-1.186384,0.96239,-0.905315
1.5011501150115012,0.94377,-0.238063,-0.178362
1.5021502150215023,-0.178725,-0.623012,1.27303
1.503150315031503,-0.191866,0.967475,0.134886
1.5041504150415042,0.26738,-0.744874,-0.538686
1.5051505150515052,-1.140226,1.126655,-0.247454
1.506150615061506,0.991477,-0.656891,0.706975
1.507150715071507,-0.611981,1.200594,0.219142
1.5081508150815082,1.217202,0.054846,-0.971891
1.5091509150915092,-0.001467,-0.508627,-0.202475
1.51015101510151,0.423966,0.493442,0.619389
1.5111511151115111,0.313755,-1.559078,0.2046
1.5121512151215122,-1.04381,1.056306,-1.047138
1.5131513151315132,0.875411,-0.672137,-0.376104
1.514151415141514,-0.386453,1.244864,0.660452
1.5151515151515151,0.663864,-0.154303,0.397719
1.5161516151615162,-0.686235,0.424552,-1.007604
1.5171517151715173,-0.256414,-0.07396,-0.916389
1.518151815181518,0.142402,-1.07503,0.585368
1.5191519151915192,-0.91761,0.238363,0.11524
1.5201520152015202,0.890439,-0.70876,-0.651383
1.521152115211521,-0.961351,0.951546,-0.749243
1.522152215221522,1.368194,-0.142543,0.380466
1.5231523152315232,-0.34366,0.390501,0.651085
1.5241524152415242,-0.079047,0.467115,-0.960182
1.525152515251525,-0.052796,-0.712387,-0.783434
1.5261526152615261,-0.837423,0.68194,0.146424
1.5271527152715272,0.745982,-1.202106,0.313326
1.5281528152815282,-0.730339,0.31001,-0.606487
1.529152915291529,1.285421,-1.715127,-0.853457
1.5301530153015301,-0.357555,0.884294,0.426095
1.5311531153115312,0.558563,-0.386118,0.906788
1.5321532153215323,-0.293722,0.178815,-0.410973
1.533153315331533,-1.268153,0.741775,-1.171409
1.5341534153415342,1.216584,-1.072487,0.132377
1.5351535153515352,-0.608799,1.031585,0.925329
1.536153615361536,1.163385,-1.266585,-0.814157
1.537153715371537,-1.012555,1.041527,-0.561481
1.5381538153815382,0.491741,-0.191703,0.12645
1.5391539153915392,0.380684,0.116345,1.017382
1.54015401540154,-0.803897,-0.210084,-0.095098
1.5411541154115411,0.652075,-0.370647,-1.049179
1.5421542154215422,-1.408402,0.23171,0.511705
1.5431543154315432,1.145795,-0.826553,0.921118
1.544154415441544,-0.289092,0.878396,-0.515035
1.5451545154515451,0.647209,-1.113863,-1.184936
1.5461546154615462,0.075809,1.007041,0.288456
1.5471547154715473,-0.484849,-0.225189,1.124436
1.548154815481548,0.401347,0.103691,-0.593746
1.5491549154915492,-1.122325,0.744096,-0.88214
1.5501550155015502,0.916722,-0.660365,-0.53447
1.5511551155115513,-0.737615,0.923187,1.096651
1.5521552155215521,0.041317,-0.860806,0.153612
1.5531553155315532,-0.619908,1.245709,-1.17445
1.5541554155415542,-0.578113,-0.957894,-0.552401
1.555155515551555,0.607715,0.60545,0.900581
1.5561556155615561,-0.540948,0.037933,0.879076
1.5571557155715572,0.534992,-0.649525,-1.379712
1.5581558155815582,-1.097707,0.148805,0.013315
1.559155915591559,0.524913,-0.593704,1.100702
1.5601560156015601,-0.55681,0.798211,0.011401
1.5611561156115612,-1.028654,-1.140376,-0.110577
1.5621562156215623,0.469839,0.483529,-0.487303
1.563156315631563,-1.007248,-0.219607,1.182896
1.5641564156415642,1.716944,-0.077724,1.174432
1.5651565156515652,-0.542524,0.014628,-1.474839
1.5661566156615663,0.879178,-0.601003,-0.146584
1.5671567156715671,0.013753,1.089867,1.131954
1.5681568156815682,-0.692699,-0.673937,0.611076
1.5691569156915692,0.457092,1.060234,-1.092346
1.57015701570157,-1.35609,-0.625072,-0.417463
1.5711571157115711,1.322354,0.443866,0.805094
1.5721572157215722,-1.073726,0.013649,0.752241
1.5731573157315732,0.636593,-0.478095,-0.439171
1.574157415741574,-0.017626,0.962711,-0.795219
1.5751575157515751,-0.402054,-0.882912,1.078326
1.5761576157615762,0.426915,1.290652,0.414968
1.5771577157715773,-0.770456,-0.917986,-0.479206
1.578157815781578,1.116476,0.578133,-1.263186
1.5791579157915792,-0.671626,-0.062052,0.680679
1.5801580158015802,0.666362,0.122171,0.6363
1.5811581158115813,-0.620453,0.193427,-0.625884
1.5821582158215821,-0.079149,-0.272911,-0.938984
1.5831583158315832,0.03309,1.256405,0.864689
1.5841584158415842,-0.704265,-0.767076,0.707577
1.585158515851585,0.995813,0.926633,-0.39046
1.5861586158615861,-1.460274,-0.465841,-0.722735
1.5871587158715872,1.023245,0.337115,0.74274
1.5881588158815882,-0.988825,-0.282106,0.847463
1.589158915891589,-0.013852,-0.857556,0.153715
1.5901590159015901,0.539218,0.783274,-1.122238
1.5911591159115912,-0.859306,-0.857144,0.526752
1.5921592159215923,1.123255,0.805583,0.904962
1.593159315931593,-0.88555,-0.677357,0.072348
1.5941594159415942,1.036287,0.626357,-1.297946
1.5951595159515952,-0.538133,0.053185,0.241591
1.5961596159615963,0.014104,-0.535321,0.845895
1.5971597159715971,0.529169,0.199071,0.425698
1.5981598159815982,-1.270561,-0.702335,-1.12461
1.5991599159915992,1.109147,0.488039,-0.281576
1.6001600160016,-1.025988,-1.409229,1.863222
1.6011601160116011,0.772307,0.898253,0.169023
1.6021602160216022,-0.693261,0.425623,-0.560492
1.6031603160316032,0.283534,-0.000959,-0.503795
1.604160416041604,-0.19316,-0.151839,1.251339
1.6051605160516051,-0.872678,-0.988219,0.4451
1.6061606160616062,1.405598,0.549504,-1.186894
1.6071607160716073,-0.801662,-1.057923,-0.686528
1.608160816081608,1.084572,0.804575,0.902617
1.6091609160916092,-0.717341,-0.958903,0.26764
1.6101610161016102,0.409909,-0.116244,-0.752521
1.6111611161116113,0.017956,-0.618325,-0.288133
1.6121612161216121,-0.749237,-0.237682,0.526546
1.6131613161316132,0.911606,0.488795,1.225429
1.6141614161416142,-0.706825,-0.914727,-1.187525
1.615161516151615,1.061133,1.083759,-0.725624
1.6161616161616161,-0.591714,-1.226638,0.436396
1.6171617161716172,0.055867,0.586598,0.777621
1.6181618161816183,0.412085,-0.299154,-1.298614
1.619161916191619,-0.971794,0.20591,-0.990485
1.6201620162016201,0.66652,0.191758,1.219778
1.6211621162116212,-0.804462,-0.197637,0.007143
1.6221622162216223,1.025789,0.054399,-0.665421
1.623162316231623,-0.765256,-0.929829,-0.949589
1.6241624162416242,0.213098,0.998757,0.414438
1.6251625162516252,-0.142997,-0.643048,0.543754
1.6261626162616263,-0.313863,0.113967,-0.565081
1.6271627162716271,0.315795,0.240809,-0.650611
1.6281628162816282,-0.630253,-0.025031,0.707094
1.6291629162916292,0.851578,0.351888,1.066211
1.63016301630163,-0.028593,-0.905879,-0.435773
1.6311631163116311,0.7942,1.26639,-1.428622
1.6321632163216322,0.07812,-1.071816,0.495159
1.6331633163316333,-0.024999,1.25289,0.747226
1.634163416341634,1.1245,-0.102744,-0.963511
1.6351635163516351,-0.759936,0.105971,-0.9045
1.6361636163616362,1.027138,0.271186,0.267397
1.6371637163716373,-0.759463,-0.834192,1.477536
1.638163816381638,0.861442,0.805647,-0.268129
1.6391639163916392,-0.447952,-1.316252,-0.860876
1.6401640164016402,-0.480739,1.537306,0.250459
1.6411641164116413,0.931671,-1.207487,1.146219
1.6421642164216421,-0.575533,0.756191,-0.281513
1.6431643164316432,1.635094,-0.640334,-0.892893
1.6441644164416442,-1.101669,-0.200602,0.023086
1.645164516451645,0.445424,0.316698,0.85867
1.6461646164616461,-0.089292,-1.013749,-0.23867
1.6471647164716472,-0.597472,0.528997,-1.306655
1.6481648164816483,0.173977,-0.637445,0.209799
1.649164916491649,-0.87933,0.973941,0.961789
1.6501650165016502,1.101263,-0.396563,-0.118383
1.6511651165116512,-0.785918,0.192218,-0.742263
1.6521652165216523,0.380287,0.133969,-0.13549
1.653165316531653,0.168844,-0.975823,1.201889
1.6541654165416542,-0.108623,0.81436,0.060918
1.6551655165516552,0.376132,-1.285843,-0.621139
1.6561656165616563,-1.199525,0.41433,-0.745421
1.6571657165716571,0.97683,-0.540895,0.915486
1.6581658165816582,-0.985627,0.689211,-0.148211
1.6591659165916592,1.236824,0.005264,-1.633038
1.66016601660166,-0.23593,-0.486614,-0.372735
1.6611661166116611,0.267594,0.653152,1.255638
1.6621662166216622,0.053437,-0.722622,0.300603
1.6631663166316633,-0.572183,0.949541,-1.313395
1.664166416641664,0.550901,-1.148492,-0.49692
1.6651665166516652,-0.760437,1.292588,1.056101
1.6661666166616662,1.301933,-0.514404,-0.190208
1.6671667166716673,-0.386157,-0.038927,-0.544351
1.668166816681668,0.583207,0.162812,-0.179057
1.6691669166916692,1.085886,-0.522817,0.838963
1.6701670167016702,-1.020784,0.752482,0.680387
1.6711671167116713,0.748471,-1.008716,-0.635431
1.6721672167216721,-0.273528,1.285359,-0.466862
1.6731673167316732,1.156988,-0.309932,0.91087
1.6741674167416742,-0.124742,0.601623,0.261453
1.675167516751675,0.68183,-0.064846,-0.817328
1.6761676167616761,0.609713,-0.088047,-0.688197
1.6771677167716772,-0.703261,0.5511,0.999896
1.6781678167816783,1.30239,-0.392903,0.549701
1.679167916791679,-0.817329,0.36499,-0.957396
1.6801680168016802,1.614894,-0.83326,-1.419155
1.6811681168116812,-1.018757,0.703691,0.635715
1.6821682168216823,0.436436,-0.109651,0.616647
1.683168316831683,0.40638,-0.152748,-0.560174
1.6841684168416842,-0.798802,0.14444,-1.210828
1.6851685168516852,0.927604,-0.045144,0.474274
1.6861686168616863,-0.654721,1.138115,0.593333
1.6871687168716871,0.618131,-0.64673,-0.348611
1.6881688168816882,-0.538684,0.719705,-1.109547
1.6891689168916892,0.028222,-0.852448,0.508853
1.69016901690169,0.260285,0.545803,0.828284
1.6911691169116911,-1.180395,-0.557244,0.008528
1.6921692169216922,0.599489,-0.257965,-0.95824
1.6931693169316933,-0.756136,0.428106,0.353764
1.694169416941694,0.957664,-0.837514,0.936131
1.6951695169516952,-0.498356,0.173823,-0.406752
1.6961696169616962,0.176044,-1.233353,-1.256159
1.6971697169716973,-0.187575,0.770389,0.187228
1.698169816981698,-0.818511,-1.007784,1.095163
1.6991699169916992,0.245182,0.312214,0.079335
1.7001700170017002,-0.850533,0.441437,-0.983587
1.7011701170117013,1.427653,-0.324326,0.079307
1.7021702170217021,-0.717116,0.4988,1.3515
1.7031703170317032,0.772872,-1.057948,0.199518
1.7041704170417042,-0.008015,1.074108,-0.813827
1.705170517051705,-0.484587,-0.658706,0.098046
1.7061706170617061,0.645894,0.145207,1.07409
1.7071707170717072,-1.281348,-0.620852,0.325326
1.7081708170817083,1.458557,-0.374971,-0.580904
1.709170917091709,-0.22585,0.680156,-0.153924
1.7101710171017102,0.184083,-0.578864,0.944527
1.7111711171117112,-0.021865,0.994901,0.439372
1.7121712171217123,-0.054122,-0.877177,-0.997727
1.7131713171317131,0.376161,0.79802,-0.512133
1.7141714171417142,-0.618854,-0.479393,1.109162
1.7151715171517152,1.295847,0.076751,0.571504
1.7161716171617163,-0.955886,0.914267,-0.876393
1.7171717171717171,0.531792,-0.974236,-0.261284
1.7181718171817182,-0.047378,0.639564,0.904651
1.7191719171917192,-0.553544,-0.601211,-0.292537
1.72017201720172,0.454284,0.687211,-0.742062
1.7211721172117211,-0.644127,-0.429408,-0.541787
1.7221722172217222,1.186992,0.376172,0.454252
1.7231723172317233,-0.480789,-0.299049,0.435561
1.724172417241724,0.852352,-0.381237,-0.961802
1.7251725172517252,-0.729281,1.004126,-1.371145
1.7261726172617262,0.222754,-0.703493,0.485264
1.7271727172717273,-0.024319,1.176476,0.336715
1.7281728172817281,-0.7114,-1.26265,-0.084783
1.7291729172917292,1.663898,0.972839,-0.758251
1.7301730173017302,-0.614544,-0.354468,0.882029
1.7311731173117313,0.635903,-0.103068,0.467765
1.7321732173217321,0.540032,0.41989,-0.688339
1.7331733173317332,-0.735749,-0.780831,-0.892259
1.7341734173417342,0.449755,0.852543,0.175919
1.735173517351735,-1.220204,-0.656577,1.215193
1.7361736173617361,1.019778,0.904683,-0.861484
1.7371737173717372,-0.967591,-0.88802,-1.284846
1.7381738173817383,1.141599,0.794076,0.665372
1.739173917391739,-0.082744,-0.236058,0.529028
1.7401740174017402,-0.391371,-0.513592,-0.536223
1.7411741174117412,0.500882,0.557866,-1.118276
1.7421742174217423,-1.374219,-0.890356,0.396763
1.7431743174317431,0.988214,1.113803,0.425192
1.7441744174417442,-1.509234,-0.498685,-0.296268
1.7451745174517452,0.860324,0.677206,-1.420163
1.7461746174617463,-0.687507,0.223532,0.313053
1.7471747174717471,-0.243103,0.176562,1.165758
1.7481748174817482,-0.016434,0.252676,-0.144453
1.7491749174917492,-0.761708,-0.931926,-0.962707
1.75017501750175,1.088977,0.849025,0.084433
1.7511751175117511,-1.318392,-0.43814,0.801669
1.7521752175217522,1.00975,0.472037,-0.117469
1.7531753175317533,-0.54129,-0.598831,-0.685434
1.754175417541754,0.174311,0.698289,-0.186174
1.7551755175517552,0.698299,-0.22422,1.261748
1.7561756175617562,-0.965522,-0.84056,0.020737
1.7571757175717573,0.826922,0.676631,-0.987416
1.7581758175817581,-0.733242,-0.78192,0.181844
1.7591759175917592,0.855865,1.31278,0.996925
1.7601760176017602,-0.495542,-1.247905,0.070457
1.7611761176117613,0.405769,0.79072,-0.89586
1.7621762176217621,0.217652,-0.557137,-0.189565
1.7631763176317632,-0.869738,0.210009,1.12494
1.7641764176417642,0.990942,-0.061507,0.123555
1.765176517651765,-0.740266,-1.35654,-0.679951
1.7661766176617661,0.932569,0.806941,-0.376267
1.7671767176717672,-0.299899,-0.598438,0.738599
1.7681768176817683,0.416402,0.903578,0.587206
1.769176917691769,0.445589,-0.977752,-0.492017
1.7701770177017702,-0.606255,0.807982,-0.284946
1.7711771177117712,1.099898,-0.047629,1.579773
1.7721772177217723,-1.499931,-0.657205,-0.333088
1.7731773177317731,1.244183,0.433835,-0.472855
1.7741774177417742,-0.718005,-0.566961,-1.050141
1.7751775177517752,0.607994,1.141267,1.170639
1.7761776177617763,0.040771,-0.790852,0.371296
1.7771777177717771,-0.205733,0.882342,-1.159303
1.7781778177817782,1.192267,-0.273919,-1.157818
1.7791779177917793,-0.672444,0.146102,0.113878
1.78017801780178,1.254476,0.569809,-0.306415
1.7811781178117811,-1.030388,-1.116378,-0.405792
1.7821782178217822,0.32673,0.762424,-1.062297
